# SDSS data for the field of GRB050509B, imaged on Dec 15, 2004.  
# Compiled on May 11, 2005.
# 
# 1-2) ra, dec in degrees [J2000].
# 3) objc_type (=3 for an extended source, =6 for a point source)
# 4-8) u,g,r,i,z model magnitude
# 9-13) the error on the 5 color magnitudes
# 14-18) u,g,r,i,z Petrosian magnitude
# 19-23) the error on the 5 Petrosian magnitudes
# 24-28) u,g,r,i,z flag summary (==0 for good, ==1 for bad)
#	This is summary of the flags in each band, closely following the
#	prescription on http://www.sdss.org/dr3/products/catalogs/flags.html.
#	If the summary flag is 1, one should be cautious about using the
#	photometry in that band.
#
# We would recommend using the model magnitudes for colors of galaxies
# fainter than r=19.  Be careful about using magnitudes whose quoted errors
# are larger than 0.2 mag; these generally are simply low signal-to-noise
# ratio detections, but sometimes indicate complications in the reductions.
# Model magnitudes should be very similar to PSF magnitudes for point
# sources.  While we generally prefer Petrosian magnitudes to model
# magnitudes for the overall flux of a galaxy, Petrosian magnitudes are
# noisier at faint flux levels.
#
# Full documentation can be found at http://www.sdss.org/dr3
#
189.10733 28.94151 6 23.978 21.502 20.442 20.031 19.760 0.812 0.062 0.031 0.034 0.089 22.812 21.486 20.495 20.138 19.522 0.611 0.104 0.056 0.067 0.133 0 0 0 0 0
189.11028 28.99987 3 21.459 19.750 18.584 18.164 17.785 0.171 0.022 0.011 0.012 0.026 20.872 19.683 18.557 18.165 17.777 0.234 0.042 0.020 0.023 0.055 0 0 0 1 0
189.10847 28.99941 3 24.892 23.287 21.750 21.302 21.303 1.056 0.351 0.107 0.120 0.405 22.865 22.527 21.706 21.199 22.263 1.064 0.423 0.267 0.279 1.988 1 1 0 0 0
189.11246 29.04070 3 22.297 20.939 20.320 20.107 20.281 0.238 0.042 0.029 0.038 0.150 22.105 20.878 20.348 20.229 19.905 0.385 0.073 0.059 0.141 0.316 0 0 0 0 0
189.11189 29.04141 6 24.369 23.804 21.791 20.098 19.390 0.840 0.432 0.086 0.034 0.063 23.839 25.176 21.560 20.125 19.508 1.960 28.452 0.567 0.147 0.249 0 0 0 0 0
189.11105 28.98236 3 25.604 21.255 19.998 19.477 19.266 0.747 0.060 0.025 0.025 0.069 25.239 21.444 20.020 19.573 19.298 2.044 0.138 0.051 0.054 0.142 0 0 0 0 0
189.11076 28.98387 3 21.242 20.307 19.580 19.264 19.074 0.127 0.031 0.020 0.024 0.068 21.344 20.371 19.578 19.357 19.221 0.287 0.064 0.040 0.054 0.163 0 0 0 0 0
189.10869 28.98469 3 25.676 22.664 21.461 21.211 20.781 0.668 0.188 0.076 0.101 0.239 22.996 22.671 21.585 21.152 22.068 1.116 0.346 0.169 0.187 1.215 0 0 1 0 0
189.11427 28.98163 3 22.146 20.573 19.215 18.715 18.404 0.265 0.038 0.016 0.016 0.038 21.532 20.587 19.264 18.772 18.544 0.322 0.073 0.029 0.030 0.083 0 0 0 0 0
189.11945 29.02728 3 22.947 20.729 19.388 18.896 18.661 0.496 0.042 0.017 0.018 0.045 23.482 20.801 19.434 19.039 18.588 1.611 0.082 0.032 0.036 0.083 0 0 0 1 0
189.11879 28.96227 6 23.208 20.748 19.288 17.723 16.919 0.463 0.033 0.013 0.007 0.011 23.034 20.823 19.336 17.815 16.955 0.730 0.055 0.020 0.009 0.014 0 0 0 0 0
189.12410 29.02804 3 22.529 21.104 19.795 19.282 19.001 0.353 0.058 0.023 0.024 0.061 22.013 21.090 19.845 19.390 18.877 0.487 0.112 0.047 0.051 0.116 1 0 0 0 0
